"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"-4","ST118TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of RightSupramarginal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST118TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of RightSupramarginal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST119CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of RightTemporalPole","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST119SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of RightTemporalPole","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST119TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of RightTemporalPole","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST119TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of RightTemporalPole","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST11SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of LeftAccumbensArea","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST120SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of RightThalamus","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST121CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of RightTransverseTemporal","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST121SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of RightTransverseTemporal","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST121TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of RightTransverseTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST121TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of RightTransverseTemporal","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST124SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of RightVentralDC","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST125SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of RightVessel","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST127SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of ThirdVentricle","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST128SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of WMHypoIntensities","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST129CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of LeftInsula","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST129SA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Surface Area (aparc.stats) of LeftInsula","-4","-4","N","5","0","","-4","-4","mm2","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST129TA","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Average (aparc.stats) of LeftInsula","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST129TS","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Thickness Stardard Deviation (aparc.stats) of LeftInsula","-4","-4","N","4","3","","-4","-4","mm","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST12SV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Subcortical Volume (aseg.stats) of LeftAmygdala","-4","-4","N","8","1","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
"-4","ST130CV","UCSFFSX6","Cross-Sectional FreeSurfer (6.0)","-4","Cortical Volume (aparc.stats) of RightInsula","-4","-4","N","10","0","","-4","-4","mm3","","-4","-4","-4","-4","-4","-4","-4","-4","0","-4","-4","-4","-4","-4","-4","-4","2019-08-28 14:33:19.0"
