Date,Time,CO2(mmHg),CRC,
2023-08-24,16:17:08.13,19,31937,
2023-08-24,16:17:08.40,25,52527,
2023-08-24,16:17:08.65,29,8277,
2023-08-24,16:17:08.87,26,62539,
2023-08-24,16:17:09.20,18,10257,
2023-08-24,16:17:09.36,12,20479,
2023-08-24,16:17:09.64,9,34517,
2023-08-24,16:17:09.90,11,20779,
2023-08-24,16:17:10.14,17,52707,
2023-08-24,16:17:10.39,24,27610,
2023-08-24,16:17:10.64,27,23794,
2023-08-24,16:17:10.88,24,553,
2023-08-24,16:17:11.19,16,39035,
2023-08-24,16:17:11.35,11,391,
2023-08-24,16:17:11.61,8,56799,
2023-08-24,16:17:11.91,10,15794,
2023-08-24,16:17:12.13,16,5792,
2023-08-24,16:17:12.40,22,12007,
2023-08-24,16:17:12.64,26,57445,
2023-08-24,16:17:12.89,28,25267,
2023-08-24,16:17:13.23,29,55037,
2023-08-24,16:17:13.35,31,57409,
2023-08-24,16:17:13.62,27,22786,
2023-08-24,16:17:13.85,18,63259,
2023-08-24,16:17:14.13,13,27038,
2023-08-24,16:17:14.40,10,37150,
2023-08-24,16:17:14.65,11,2616,
2023-08-24,16:17:14.89,18,47912,
2023-08-24,16:17:15.22,25,47370,
2023-08-24,16:17:15.38,28,52312,
2023-08-24,16:17:15.61,31,43661,
2023-08-24,16:17:15.85,29,7601,
2023-08-24,16:17:16.11,21,40329,
2023-08-24,16:17:16.38,14,6160,
2023-08-24,16:17:16.63,10,31530,
2023-08-24,16:17:16.89,9,48577,
2023-08-24,16:17:17.22,12,63083,
2023-08-24,16:17:17.38,19,10655,
2023-08-24,16:17:17.62,25,12301,
2023-08-24,16:17:17.86,28,20468,
2023-08-24,16:17:18.10,29,8288,
2023-08-24,16:17:18.34,22,65244,
2023-08-24,16:17:18.63,14,10751,
2023-08-24,16:17:18.90,11,64987,
2023-08-24,16:17:19.24,9,18432,
2023-08-24,16:17:19.38,11,15911,
2023-08-24,16:17:19.63,19,6256,
2023-08-24,16:17:19.89,24,61809,
2023-08-24,16:17:20.12,28,25676,
2023-08-24,16:17:20.36,27,30260,
2023-08-24,16:17:20.60,19,33519,
2023-08-24,16:17:20.89,13,17915,
2023-08-24,16:17:21.22,10,15750,
2023-08-24,16:17:21.40,8,10141,
2023-08-24,16:17:21.62,12,23877,
2023-08-24,16:17:21.88,20,42106,
2023-08-24,16:17:22.14,25,20531,
2023-08-24,16:17:22.36,28,59820,
2023-08-24,16:17:22.61,26,61046,
2023-08-24,16:17:22.86,18,29534,
2023-08-24,16:17:23.22,12,54338,
2023-08-24,16:17:23.38,9,38488,
2023-08-24,16:17:23.63,9,43792,
2023-08-24,16:17:23.89,15,10024,
2023-08-24,16:17:24.13,22,11963,
2023-08-24,16:17:24.39,26,12177,
2023-08-24,16:17:24.61,28,19890,
2023-08-24,16:17:24.85,28,17431,
2023-08-24,16:17:25.19,21,31381,
2023-08-24,16:17:25.37,14,39128,
2023-08-24,16:17:25.64,10,63951,
2023-08-24,16:17:25.88,9,56194,
2023-08-24,16:17:26.12,13,24877,
2023-08-24,16:17:26.39,20,2705,
2023-08-24,16:17:26.63,24,50170,
2023-08-24,16:17:26.85,28,52145,
2023-08-24,16:17:27.19,28,20395,
2023-08-24,16:17:27.35,21,62808,
2023-08-24,16:17:27.64,14,47789,
2023-08-24,16:17:27.89,10,55216,
2023-08-24,16:17:28.13,8,46298,
2023-08-24,16:17:28.37,12,25626,
2023-08-24,16:17:28.63,19,29415,
2023-08-24,16:17:28.87,24,21582,
2023-08-24,16:17:29.18,27,27605,
2023-08-24,16:17:29.34,28,31616,
2023-08-24,16:17:29.61,21,41294,
2023-08-24,16:17:29.87,14,19149,
2023-08-24,16:17:30.13,10,62919,
2023-08-24,16:17:30.39,9,32701,
2023-08-24,16:17:30.63,13,26837,
2023-08-24,16:17:30.87,20,28019,
2023-08-24,16:17:31.20,25,13443,
2023-08-24,16:17:31.34,27,40519,
2023-08-24,16:17:31.61,22,484,
2023-08-24,16:17:31.85,14,64439,
2023-08-24,16:17:32.12,10,53296,
2023-08-24,16:17:32.39,8,11375,
2023-08-24,16:17:32.63,10,45600,
2023-08-24,16:17:32.88,17,18411,
2023-08-24,16:17:33.20,23,4483,
2023-08-24,16:17:33.39,26,938,
2023-08-24,16:17:33.60,28,52184,
2023-08-24,16:17:33.84,25,46113,
2023-08-24,16:17:34.10,17,36335,
2023-08-24,16:17:34.38,12,64375,
2023-08-24,16:17:34.62,9,33587,
2023-08-24,16:17:34.86,7,42341,
2023-08-24,16:17:35.22,6,41578,
2023-08-24,16:17:35.38,11,59895,
2023-08-24,16:17:35.62,16,30159,
2023-08-24,16:17:35.84,13,50972,
2023-08-24,16:17:36.08,9,18174,
2023-08-24,16:17:36.34,7,50193,
2023-08-24,16:17:36.63,11,36476,
2023-08-24,16:17:36.87,18,15681,
2023-08-24,16:17:37.20,23,7918,
2023-08-24,16:17:37.38,26,42646,
2023-08-24,16:17:37.63,22,50604,
2023-08-24,16:17:38.13,15,5352,
2023-08-24,16:17:38.14,10,36041,
2023-08-24,16:17:38.35,8,36883,
2023-08-24,16:17:38.59,12,52592,
2023-08-24,16:17:38.88,18,50857,
2023-08-24,16:17:39.26,23,19834,
2023-08-24,16:17:39.37,21,50409,
2023-08-24,16:17:39.62,14,538,
2023-08-24,16:17:39.88,10,2259,
2023-08-24,16:17:40.12,8,53512,
2023-08-24,16:17:40.34,10,43256,
2023-08-24,16:17:40.58,16,1172,
2023-08-24,16:17:40.85,23,52488,
2023-08-24,16:17:41.12,24,15482,
2023-08-24,16:17:41.36,19,4400,
2023-08-24,16:17:41.63,12,44444,
2023-08-24,16:17:41.87,9,20065,
2023-08-24,16:17:42.11,13,55834,
2023-08-24,16:17:42.38,20,62757,
2023-08-24,16:17:42.60,26,7855,
2023-08-24,16:17:42.85,27,36458,
2023-08-24,16:17:43.10,20,15259,
2023-08-24,16:17:43.36,13,29021,
2023-08-24,16:17:43.63,10,17496,
2023-08-24,16:17:43.88,13,32087,
2023-08-24,16:17:44.12,20,47104,
2023-08-24,16:17:44.36,26,4320,
2023-08-24,16:17:44.63,29,24712,
2023-08-24,16:17:44.85,29,11694,
2023-08-24,16:17:45.10,20,47952,
2023-08-24,16:17:45.34,13,46357,
2023-08-24,16:17:45.62,10,28354,
2023-08-24,16:17:45.88,10,43215,
2023-08-24,16:17:46.12,16,50256,
2023-08-24,16:17:46.36,22,21378,
2023-08-24,16:17:46.62,27,26224,
2023-08-24,16:17:46.86,29,19674,
2023-08-24,16:17:47.08,26,55773,
2023-08-24,16:17:47.33,17,37283,
2023-08-24,16:17:47.60,12,50053,
2023-08-24,16:17:47.88,9,15274,
2023-08-24,16:17:48.12,10,61671,
2023-08-24,16:17:48.36,16,22535,
2023-08-24,16:17:48.61,19,27884,
2023-08-24,16:17:48.88,15,350,
2023-08-24,16:17:49.12,10,46900,
2023-08-24,16:17:49.35,7,65364,
2023-08-24,16:17:49.59,11,28251,
2023-08-24,16:17:49.83,19,61215,
2023-08-24,16:17:50.24,24,37871,
2023-08-24,16:17:50.38,28,6153,
2023-08-24,16:17:50.62,27,3480,
2023-08-24,16:17:50.86,19,32354,
2023-08-24,16:17:51.11,12,51837,
2023-08-24,16:17:51.37,9,58701,
2023-08-24,16:17:51.60,10,52751,
2023-08-24,16:17:51.84,17,24125,
2023-08-24,16:17:52.08,23,34229,
2023-08-24,16:17:52.36,27,18489,
2023-08-24,16:17:52.62,27,33342,
2023-08-24,16:17:52.86,19,61892,
2023-08-24,16:17:53.11,13,30442,
2023-08-24,16:17:53.36,9,62234,
2023-08-24,16:17:53.98,10,34439,
2023-08-24,16:17:53.99,16,34416,
2023-08-24,16:17:54.08,23,1406,
2023-08-24,16:17:54.34,27,35953,
2023-08-24,16:17:54.61,28,64537,
2023-08-24,16:17:54.87,26,37424,
2023-08-24,16:17:55.21,18,58427,
2023-08-24,16:17:55.37,13,45284,
2023-08-24,16:17:55.62,12,58243,
2023-08-24,16:17:55.86,13,55575,
2023-08-24,16:17:56.09,16,34348,
2023-08-24,16:17:56.33,21,52901,
2023-08-24,16:17:56.58,25,25471,
2023-08-24,16:17:56.86,26,47047,
2023-08-24,16:17:57.20,24,56817,
2023-08-24,16:17:57.37,25,52404,
2023-08-24,16:17:57.62,27,51840,
2023-08-24,16:17:57.86,28,54043,
2023-08-24,16:17:58.12,30,30116,
2023-08-24,16:17:58.34,32,21763,
2023-08-24,16:17:58.59,33,51881,
2023-08-24,16:17:58.83,33,49732,
2023-08-24,16:17:59.21,34,56961,
2023-08-24,16:17:59.36,35,53188,
2023-08-24,16:17:59.61,35,60177,
2023-08-24,16:17:59.87,37,49237,
2023-08-24,16:18:00.11,37,57540,
2023-08-24,16:18:00.37,38,46655,
2023-08-24,16:18:00.59,38,62582,
2023-08-24,16:18:00.83,38,64667,
2023-08-24,16:18:01.18,38,8021,
2023-08-24,16:18:01.37,38,61932,
2023-08-24,16:18:01.61,38,32616,
2023-08-24,16:18:01.85,39,17916,
2023-08-24,16:18:02.11,39,19565,
2023-08-24,16:18:02.36,39,41209,
2023-08-24,16:18:02.79,40,64681,
2023-08-24,16:18:02.83,40,32516,
2023-08-24,16:18:03.18,40,40138,
2023-08-24,16:18:03.33,40,64373,
2023-08-24,16:18:03.61,40,64759,
2023-08-24,16:18:03.85,40,62802,
2023-08-24,16:18:04.11,40,62382,
2023-08-24,16:18:04.35,40,61928,
2023-08-24,16:18:04.62,40,54589,
2023-08-24,16:18:04.87,41,17912,
2023-08-24,16:18:05.19,41,34145,
2023-08-24,16:18:05.34,41,12123,
2023-08-24,16:18:05.58,41,10641,
2023-08-24,16:18:05.86,40,39755,
2023-08-24,16:18:06.10,40,54873,
2023-08-24,16:18:06.36,40,37020,
2023-08-24,16:18:06.61,40,46153,
2023-08-24,16:18:06.85,41,36573,
2023-08-24,16:18:07.22,42,32139,
2023-08-24,16:18:07.34,42,62894,
2023-08-24,16:18:07.59,42,22837,
2023-08-24,16:18:07.83,41,1163,
2023-08-24,16:18:08.10,41,31609,
2023-08-24,16:18:08.36,40,3725,
2023-08-24,16:18:08.61,40,10840,
2023-08-24,16:18:08.85,41,4300,
2023-08-24,16:18:09.21,42,3400,
2023-08-24,16:18:09.36,43,7181,
2023-08-24,16:18:09.58,43,24132,
2023-08-24,16:18:09.82,42,26008,
2023-08-24,16:18:10.07,41,44276,
2023-08-24,16:18:10.35,41,9879,
2023-08-24,16:18:10.61,41,60560,
2023-08-24,16:18:10.85,41,58677,
2023-08-24,16:18:11.19,42,13436,
2023-08-24,16:18:11.36,42,56005,
2023-08-24,16:18:11.61,42,65040,
2023-08-24,16:18:11.83,42,14896,
2023-08-24,16:18:12.08,41,18091,
2023-08-24,16:18:12.32,41,52965,
2023-08-24,16:18:12.60,40,64086,
2023-08-24,16:18:12.86,40,46960,
2023-08-24,16:18:13.67,40,55889,
2023-08-24,16:18:13.68,41,35993,
2023-08-24,16:18:13.68,42,55754,
2023-08-24,16:18:13.85,43,19234,
2023-08-24,16:18:14.08,43,40962,
2023-08-24,16:18:14.32,42,7037,
2023-08-24,16:18:14.56,41,19145,
2023-08-24,16:18:14.86,41,1162,
2023-08-24,16:18:15.19,41,28226,
2023-08-24,16:18:15.35,42,15226,
2023-08-24,16:18:15.60,43,26653,
2023-08-24,16:18:15.84,43,25016,
2023-08-24,16:18:16.11,42,61769,
2023-08-24,16:18:16.33,41,27609,
2023-08-24,16:18:16.57,41,28478,
2023-08-24,16:18:16.82,41,554,
2023-08-24,16:18:17.19,42,46263,
2023-08-24,16:18:17.35,43,34797,
2023-08-24,16:18:17.60,43,59323,
2023-08-24,16:18:17.86,43,43677,
2023-08-24,16:18:18.11,43,23657,
2023-08-24,16:18:18.35,42,27934,
2023-08-24,16:18:18.57,41,61743,
2023-08-24,16:18:18.83,41,13930,
2023-08-24,16:18:19.16,42,20319,
2023-08-24,16:18:19.34,43,45997,
2023-08-24,16:18:19.61,43,54267,
2023-08-24,16:18:19.85,44,17353,
2023-08-24,16:18:20.10,43,50598,
2023-08-24,16:18:20.36,42,45138,
2023-08-24,16:18:20.60,41,27525,
2023-08-24,16:18:20.82,41,44965,
2023-08-24,16:18:21.15,41,51008,
2023-08-24,16:18:21.31,43,41828,
2023-08-24,16:18:21.60,44,54179,
2023-08-24,16:18:21.84,44,55814,
2023-08-24,16:18:22.11,44,31174,
2023-08-24,16:18:22.35,42,53542,
2023-08-24,16:18:22.60,41,58403,
2023-08-24,16:18:22.85,41,18391,
2023-08-24,16:18:23.14,40,53638,
2023-08-24,16:18:23.31,41,19104,
2023-08-24,16:18:23.56,43,50935,
2023-08-24,16:18:23.84,44,21920,
2023-08-24,16:18:24.09,44,48768,
2023-08-24,16:18:24.36,45,9896,
2023-08-24,16:18:24.60,43,650,
2023-08-24,16:18:24.84,42,14366,
2023-08-24,16:18:25.19,41,17158,
2023-08-24,16:18:25.58,40,56519,
2023-08-24,16:18:25.59,41,17831,
2023-08-24,16:18:25.82,43,33145,
2023-08-24,16:18:26.09,44,12582,
2023-08-24,16:18:26.34,44,57020,
2023-08-24,16:18:26.60,44,5307,
2023-08-24,16:18:26.85,42,7657,
2023-08-24,16:18:27.18,41,26353,
2023-08-24,16:18:27.35,41,52427,
2023-08-24,16:18:27.57,40,13976,
2023-08-24,16:18:27.81,41,34415,
2023-08-24,16:18:28.05,42,36538,
2023-08-24,16:18:28.35,43,29547,
2023-08-24,16:18:28.60,44,35498,
2023-08-24,16:18:28.84,45,45118,
2023-08-24,16:18:29.18,44,1813,
2023-08-24,16:18:29.35,43,13496,
2023-08-24,16:18:29.60,41,12940,
2023-08-24,16:18:29.82,41,63148,
2023-08-24,16:18:30.06,41,49346,
2023-08-24,16:18:30.31,42,15525,
2023-08-24,16:18:30.59,43,32856,
2023-08-24,16:18:30.85,44,56487,
2023-08-24,16:18:31.18,45,49629,
2023-08-24,16:18:31.34,44,62087,
2023-08-24,16:18:31.59,43,51083,
2023-08-24,16:18:31.85,42,12754,
2023-08-24,16:18:32.07,41,58677,
2023-08-24,16:18:32.31,41,58960,
2023-08-24,16:18:32.57,42,62311,
2023-08-24,16:18:32.83,43,1811,
2023-08-24,16:18:33.15,44,23600,
2023-08-24,16:18:33.33,44,6901,
2023-08-24,16:18:33.60,45,33815,
2023-08-24,16:18:33.85,45,10211,
2023-08-24,16:18:34.09,43,52276,
2023-08-24,16:18:34.31,42,13256,
2023-08-24,16:18:34.57,41,9983,
2023-08-24,16:18:34.81,41,42297,
2023-08-24,16:18:35.18,42,22311,
2023-08-24,16:18:35.34,43,25725,
2023-08-24,16:18:35.59,44,20849,
2023-08-24,16:18:35.85,45,42792,
2023-08-24,16:18:36.10,44,14297,
2023-08-24,16:18:36.34,42,40761,
2023-08-24,16:18:36.56,41,776,
2023-08-24,16:18:36.82,41,50253,
2023-08-24,16:18:37.14,42,21418,
2023-08-24,16:18:37.35,44,55325,
2023-08-24,16:18:37.60,44,47179,
2023-08-24,16:18:37.84,45,33503,
2023-08-24,16:18:38.08,45,56692,
2023-08-24,16:18:38.33,45,65387,
2023-08-24,16:18:38.59,43,40578,
2023-08-24,16:18:38.82,42,3855,
2023-08-24,16:18:39.15,41,12985,
2023-08-24,16:18:39.31,41,12543,
2023-08-24,16:18:39.60,42,36092,
2023-08-24,16:18:39.84,43,46696,
2023-08-24,16:18:40.09,44,60261,
2023-08-24,16:18:40.33,45,20506,
2023-08-24,16:18:40.59,44,43108,
2023-08-24,16:18:40.83,43,14622,
2023-08-24,16:18:41.14,42,25290,
2023-08-24,16:18:41.32,41,29020,
2023-08-24,16:18:41.55,41,39785,
2023-08-24,16:18:41.83,42,19964,
2023-08-24,16:18:42.10,43,4232,
2023-08-24,16:18:42.34,44,35673,
2023-08-24,16:18:42.58,44,36243,
2023-08-24,16:18:42.84,45,31690,
2023-08-24,16:18:43.16,44,841,
2023-08-24,16:18:43.32,42,43945,
2023-08-24,16:18:43.56,41,64029,
2023-08-24,16:18:43.80,41,31195,
2023-08-24,16:18:44.08,41,45484,
2023-08-24,16:18:44.34,43,37381,
2023-08-24,16:18:44.59,44,42761,
2023-08-24,16:18:44.84,44,51248,
2023-08-24,16:18:45.17,44,10707,
2023-08-24,16:18:45.33,42,33075,
2023-08-24,16:18:45.56,41,31446,
2023-08-24,16:18:45.80,41,63760,
2023-08-24,16:18:46.06,43,38848,
2023-08-24,16:18:46.32,44,18865,
2023-08-24,16:18:46.58,45,45519,
2023-08-24,16:18:46.84,45,29863,
2023-08-24,16:18:47.17,43,16354,
2023-08-24,16:18:47.33,42,3733,
2023-08-24,16:18:47.57,41,24353,
2023-08-24,16:18:47.81,42,35252,
2023-08-24,16:18:48.05,43,59139,
2023-08-24,16:18:48.31,44,14706,
2023-08-24,16:18:48.59,45,34191,
2023-08-24,16:18:48.84,45,60086,
2023-08-24,16:18:49.17,44,14436,
2023-08-24,16:18:49.33,42,36996,
2023-08-24,16:18:49.59,42,23499,
2023-08-24,16:18:49.84,41,24993,
2023-08-24,16:18:50.06,42,53017,
2023-08-24,16:18:50.31,43,21788,
2023-08-24,16:18:50.55,44,51308,
2023-08-24,16:18:50.84,44,11390,
2023-08-24,16:18:51.17,42,26427,
2023-08-24,16:18:51.33,42,25981,
2023-08-24,16:18:51.59,41,64353,
2023-08-24,16:18:51.84,42,49419,
2023-08-24,16:18:52.09,43,5751,
2023-08-24,16:18:52.30,44,59772,
2023-08-24,16:18:52.54,45,57002,
2023-08-24,16:18:52.81,43,6424,
2023-08-24,16:18:53.17,42,59549,
2023-08-24,16:18:53.32,42,16522,
2023-08-24,16:18:53.59,41,29895,
2023-08-24,16:18:53.83,42,10617,
2023-08-24,16:18:54.08,44,42362,
2023-08-24,16:18:54.33,44,34661,
2023-08-24,16:18:54.55,45,62512,
2023-08-24,16:18:54.79,44,51050,
2023-08-24,16:18:55.13,42,57680,
2023-08-24,16:18:55.33,41,16195,
2023-08-24,16:18:55.58,40,28012,
2023-08-24,16:18:55.82,41,22192,
2023-08-24,16:18:56.08,43,45899,
2023-08-24,16:18:56.34,44,28439,
2023-08-24,16:18:56.58,44,27101,
2023-08-24,16:18:56.80,40,59767,
2023-08-24,16:18:57.04,33,64035,
2023-08-24,16:18:57.38,27,17436,
2023-08-24,16:18:57.59,24,14079,
2023-08-24,16:18:57.84,28,7339,
2023-08-24,16:18:58.09,35,43069,
2023-08-24,16:18:58.33,38,22063,
2023-08-24,16:18:58.58,38,14129,
2023-08-24,16:18:59.17,31,43298,
2023-08-24,16:18:59.18,21,64491,
2023-08-24,16:18:59.29,15,2766,
2023-08-24,16:18:59.55,12,53299,
2023-08-24,16:18:59.83,17,44032,
2023-08-24,16:19:00.09,25,11858,
2023-08-24,16:19:00.32,30,50312,
2023-08-24,16:19:00.58,33,23188,
2023-08-24,16:19:00.83,27,988,
2023-08-24,16:19:01.15,18,34822,
2023-08-24,16:19:01.29,13,4407,
2023-08-24,16:19:01.55,10,1806,
2023-08-24,16:19:01.79,15,63632,
2023-08-24,16:19:02.08,23,41219,
2023-08-24,16:19:02.33,29,27863,
2023-08-24,16:19:02.57,31,54953,
2023-08-24,16:19:02.81,26,64456,
2023-08-24,16:19:03.17,17,21277,
2023-08-24,16:19:03.33,12,44718,
2023-08-24,16:19:03.55,10,34984,
2023-08-24,16:19:03.80,13,45295,
2023-08-24,16:19:04.04,21,52353,
2023-08-24,16:19:04.32,26,22131,
2023-08-24,16:19:04.58,29,36098,
2023-08-24,16:19:04.83,23,49269,
2023-08-24,16:19:05.16,15,8165,
2023-08-24,16:19:05.32,11,53607,
2023-08-24,16:19:05.58,9,19626,
2023-08-24,16:19:05.79,10,2056,
2023-08-24,16:19:06.04,18,41199,
2023-08-24,16:19:06.28,24,48313,
2023-08-24,16:19:06.58,28,12693,
2023-08-24,16:19:06.82,28,14712,
2023-08-24,16:19:07.15,22,48726,
2023-08-24,16:19:07.33,14,2917,
2023-08-24,16:19:07.57,10,49990,
2023-08-24,16:19:07.83,8,8221,
2023-08-24,16:19:08.06,10,62420,
2023-08-24,16:19:08.30,17,26918,
2023-08-24,16:19:08.54,23,63573,
2023-08-24,16:19:08.83,27,7430,
2023-08-24,16:19:09.15,27,57266,
2023-08-24,16:19:09.32,21,39296,
2023-08-24,16:19:09.57,14,37267,
2023-08-24,16:19:09.81,10,56977,
2023-08-24,16:19:10.08,8,25272,
2023-08-24,16:19:10.30,11,13945,
2023-08-24,16:19:10.55,18,8791,
2023-08-24,16:19:10.79,24,15873,
2023-08-24,16:19:11.16,25,41723,
2023-08-24,16:19:11.32,19,48256,
2023-08-24,16:19:11.57,12,52940,
2023-08-24,16:19:11.83,9,62938,
2023-08-24,16:19:12.10,8,11721,
2023-08-24,16:19:12.32,12,43023,
2023-08-24,16:19:12.55,19,40640,
2023-08-24,16:19:12.79,24,45479,
2023-08-24,16:19:13.03,27,11720,
2023-08-24,16:19:13.31,29,33956,
2023-08-24,16:19:13.58,31,8096,
2023-08-24,16:19:13.83,30,36397,
2023-08-24,16:19:14.08,21,44169,
2023-08-24,16:19:14.33,14,10291,
2023-08-24,16:19:14.57,11,54049,
2023-08-24,16:19:14.79,15,23309,
2023-08-24,16:19:15.03,22,21238,
2023-08-24,16:19:15.37,27,60133,
2023-08-24,16:19:15.58,25,25759,
2023-08-24,16:19:15.82,17,21312,
2023-08-24,16:19:16.07,11,8070,
2023-08-24,16:19:16.31,9,60681,
2023-08-24,16:19:16.57,11,23687,
2023-08-24,16:19:16.81,19,22248,
2023-08-24,16:19:17.13,25,359,
2023-08-24,16:19:17.29,28,65397,
2023-08-24,16:19:17.53,29,17067,
2023-08-24,16:19:17.82,22,31299,
2023-08-24,16:19:18.07,14,32354,
2023-08-24,16:19:18.32,10,24337,
2023-08-24,16:19:18.56,9,17193,
2023-08-24,16:19:18.83,13,25521,
2023-08-24,16:19:19.15,20,44294,
2023-08-24,16:19:19.29,22,36527,
2023-08-24,16:19:19.54,16,61952,
2023-08-24,16:19:19.78,11,27644,
2023-08-24,16:19:20.07,8,32291,
2023-08-24,16:19:20.32,13,14812,
2023-08-24,16:19:20.56,20,12600,
2023-08-24,16:19:20.82,25,2440,
2023-08-24,16:19:21.14,28,48480,
2023-08-24,16:19:21.32,29,51348,
2023-08-24,16:19:21.54,23,26427,
2023-08-24,16:19:21.79,15,16119,
2023-08-24,16:19:22.03,11,46249,
2023-08-24,16:19:22.31,9,58554,
2023-08-24,16:19:22.57,13,6348,
2023-08-24,16:19:22.82,20,31195,
2023-08-24,16:19:23.16,25,25,
2023-08-24,16:19:23.31,28,39633,
2023-08-24,16:19:23.55,26,48441,
2023-08-24,16:19:23.78,18,27996,
2023-08-24,16:19:24.02,12,52064,
2023-08-24,16:19:24.28,9,7353,
2023-08-24,16:19:24.56,11,21556,
2023-08-24,16:19:24.81,18,51003,
2023-08-24,16:19:25.14,24,63328,
2023-08-24,16:19:25.32,27,58614,
2023-08-24,16:19:25.57,26,31089,
2023-08-24,16:19:25.82,18,28218,
2023-08-24,16:19:26.04,12,35139,
2023-08-24,16:19:26.28,9,31834,
2023-08-24,16:19:26.52,9,29477,
2023-08-24,16:19:26.81,15,16065,
2023-08-24,16:19:27.14,22,53856,
2023-08-24,16:19:27.30,26,7394,
2023-08-24,16:19:27.57,27,50662,
2023-08-24,16:19:27.82,21,596,
2023-08-24,16:19:28.06,13,24800,
2023-08-24,16:19:28.28,9,20178,
2023-08-24,16:19:28.53,7,5142,
2023-08-24,16:19:28.77,11,25746,
2023-08-24,16:19:29.14,18,64234,
2023-08-24,16:19:29.30,23,32006,
2023-08-24,16:19:29.57,25,15765,
2023-08-24,16:19:29.82,19,19644,
2023-08-24,16:19:30.07,13,16200,
2023-08-24,16:19:30.31,9,50058,
2023-08-24,16:19:30.53,7,49256,
2023-08-24,16:19:30.79,11,24259,
2023-08-24,16:19:31.04,17,23181,
2023-08-24,16:19:31.32,22,65357,
2023-08-24,16:19:31.57,26,40255,
2023-08-24,16:19:31.81,27,11720,
2023-08-24,16:19:32.05,22,40460,
2023-08-24,16:19:32.31,14,10780,
2023-08-24,16:19:32.55,10,57919,
2023-08-24,16:19:32.77,10,11772,
2023-08-24,16:19:33.03,16,33230,
2023-08-24,16:19:33.28,22,29669,
2023-08-24,16:19:33.56,25,60827,
2023-08-24,16:19:33.81,26,37215,
2023-08-24,16:19:34.05,19,39789,
2023-08-24,16:19:34.32,12,61091,
2023-08-24,16:19:34.56,9,40676,
2023-08-24,16:19:34.80,9,38919,
2023-08-24,16:19:35.03,15,21590,
2023-08-24,16:19:35.36,21,11381,
2023-08-24,16:19:35.52,25,58454,
2023-08-24,16:19:35.81,25,17607,
2023-08-24,16:19:36.06,18,51496,
2023-08-24,16:19:36.30,12,9606,
2023-08-24,16:19:36.56,9,65031,
2023-08-24,16:19:36.82,8,9917,
2023-08-24,16:19:37.15,14,24804,
2023-08-24,16:19:37.29,21,33674,
2023-08-24,16:19:37.52,24,22721,
2023-08-24,16:19:37.78,25,42526,
2023-08-24,16:19:38.04,19,8331,
2023-08-24,16:19:38.31,13,8951,
2023-08-24,16:19:38.56,9,52367,
2023-08-24,16:19:38.82,8,5173,
2023-08-24,16:19:39.13,14,13168,
2023-08-24,16:19:39.31,20,26919,
2023-08-24,16:19:39.53,24,27777,
2023-08-24,16:19:39.78,26,27996,
2023-08-24,16:19:40.02,23,62692,
2023-08-24,16:19:40.31,15,10016,
2023-08-24,16:19:40.56,11,465,
2023-08-24,16:19:40.80,8,44520,
2023-08-24,16:19:41.13,10,20677,
2023-08-24,16:19:41.31,17,1681,
2023-08-24,16:19:41.55,22,42195,
2023-08-24,16:19:41.77,24,49590,
2023-08-24,16:19:42.01,18,4154,
2023-08-24,16:19:42.28,12,56525,
2023-08-24,16:19:42.54,9,5553,
2023-08-24,16:19:42.81,7,43905,
2023-08-24,16:19:43.14,11,35718,
2023-08-24,16:19:43.30,18,13144,
2023-08-24,16:19:43.54,23,45589,
2023-08-24,16:19:43.80,26,35493,
2023-08-24,16:19:44.03,28,36130,
2023-08-24,16:19:44.27,26,44139,
2023-08-24,16:19:44.51,18,54256,
2023-08-24,16:19:44.80,12,55337,
2023-08-24,16:19:45.04,9,12194,
2023-08-24,16:19:45.31,9,32053,
2023-08-24,16:19:45.55,14,22600,
2023-08-24,16:19:45.80,21,37881,
2023-08-24,16:19:46.05,24,35436,
2023-08-24,16:19:46.27,20,35179,
2023-08-24,16:19:46.51,13,32940,
2023-08-24,16:19:46.77,9,2856,
2023-08-24,16:19:47.14,8,54817,
2023-08-24,16:19:47.32,9,34314,
2023-08-24,16:19:47.54,16,7133,
2023-08-24,16:19:47.81,22,58205,
2023-08-24,16:19:48.05,25,10060,
2023-08-24,16:19:48.30,26,40872,
2023-08-24,16:19:48.52,19,8100,
2023-08-24,16:19:48.77,13,22648,
2023-08-24,16:19:49.03,10,3007,
2023-08-24,16:19:49.37,10,19545,
2023-08-24,16:19:49.55,15,31438,
2023-08-24,16:19:49.81,22,32076,
2023-08-24,16:19:50.07,26,50021,
2023-08-24,16:19:50.30,28,18782,
2023-08-24,16:19:50.54,30,62240,
2023-08-24,16:19:50.77,27,14357,
2023-08-24,16:19:51.01,19,93,
2023-08-24,16:19:51.36,13,18082,
2023-08-24,16:19:51.54,10,55955,
2023-08-24,16:19:51.81,12,53733,
2023-08-24,16:19:52.04,19,60287,
2023-08-24,16:19:52.30,25,45220,
2023-08-24,16:19:52.54,28,49695,
2023-08-24,16:19:52.79,24,11592,
2023-08-24,16:19:53.01,16,40901,
2023-08-24,16:19:53.27,11,16535,
2023-08-24,16:19:53.51,9,22086,
2023-08-24,16:19:53.82,7,53231,
2023-08-24,16:19:54.04,11,57885,
2023-08-24,16:19:54.31,18,46386,
